brand,place_name,user_name,rating,review_text,review_date,review_date_raw,cleaned_review_text,sentiment_label,sentiment_score,score_positive,score_negative,score_neutral,aspect_service,aspect_price,aspect_product,aspect_showroom,aspect_delivery
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Sóc Muội,5,"Chỗ này gần trụ sở của  Camera Phú Giáo, 115 ĐT741, Vĩnh Hòa, Phú Giáo, Bình Dương. …",2026-05-22,2 năm trước,"chỗ này gần trụ sở của camera phú giáo, 115 đt741, vĩnh hòa, phú giáo, bình dương.",Positive,0.9927,0.9927,0.0019,0.0053,False,True,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Nhi Tran,1,Ăn hữu tiểu chay gần tôn hoa sen,2026-05-22,6 năm trước,ăn hữu tiểu chay gần tôn hoa sen,Positive,0.9742,0.9742,0.0082,0.0176,False,False,True,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Chien “Tiger”,5,Phong lan anh Tịnh chăm đẹp,2026-05-22,7 năm trước,phong lan anh tịnh chăm đẹp,Positive,0.9914,0.9914,0.0018,0.0068,False,False,True,True,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Hoàng Lam,5,"chi nhánh lớn, giao dịch nhanh chóng",2026-05-22,7 năm trước,"chi nhánh lớn, giao dịch nhanh chóng",Positive,0.9456,0.9456,0.0049,0.0495,False,False,False,False,True
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Tran Joshua,5,1 đêm tuyệt vời,2026-05-22,3 năm trước,1 đêm tuyệt vời,Positive,0.9928,0.9928,0.0018,0.0053,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Hiếu Đặng Minh,3,Cũng được,2026-05-22,6 năm trước,cũng được,Neutral,0.7621,0.2161,0.0218,0.7621,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Thuật Nguyễn,5,Tốt,2026-05-22,Thời gian chỉnh sửa: 4 năm trước,tốt,Positive,0.978,0.978,0.0018,0.0202,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Nhandanh Nguyen,5,Ok,2026-05-22,3 năm trước,ok,Positive,0.9558,0.9558,0.0025,0.0417,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Thanh Duong,5,,2026-03-23,2 tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Nghị Phạm công,5,,2025-12-23,5 tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Khoa LTM,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Thuý Ái Phạm Thị,4,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Htan Pham,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Tien Tran,4,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Lê Hồng Ân,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Thanh Hùng Wedding,5,,2026-05-22,5 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Thu Vu,5,,2026-05-22,5 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Thu Hoài Nguyễn Thị,5,,2026-05-22,5 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Hùng vui vẻ,5,,2026-05-22,Thời gian chỉnh sửa: 6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Man Tran,4,,2026-05-22,6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Lộc Phạm,5,,2026-05-22,6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Hiep Pham,5,Được rồi,2026-05-22,6 năm trước,được rồi,Neutral,0.5549,0.4311,0.0141,0.5549,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Manh Thanh,5,,2026-05-22,6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Khoi Dien,4,,2026-05-22,6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Hà Kim Hiên,5,,2026-05-22,7 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Vu Huynh,5,,2026-05-22,7 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,co mai,3,,2026-05-22,7 năm trước,,Neutral,1.0,0.0,0.0,1.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Pham Vu,4,Được rồi,2026-05-22,7 năm trước,được rồi,Neutral,0.5549,0.4311,0.0141,0.5549,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,chankiet la,3,,2026-05-22,8 năm trước,,Neutral,1.0,0.0,0.0,1.0,False,False,False,False,False
Hoa Sen Home,Hoa Sen Home - Cửa Hàng Phú Giáo Nhà cung cấp vật liệu xây dựng · ĐT741,Hậu Trần,4,,2026-05-22,8 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Công Ty Cổ Phần Thuế Hoa Sen Văn phòng công ty · 126 /5A Đường Số 11,Võ Hồng Phượng,5,dich vu ok,2026-05-22,4 năm trước,dich vu ok,Positive,0.991,0.991,0.0014,0.0076,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Tâm Nguyễn,1,"Làm ăn chả ra cái gì. Gọi từ số này qua số nọ không ai trả lời, có trả lời thì hẹn gọi lại cũng im ru luôn. Cty nên đuổi việc cái đội ngồi trực số hotline nhé.",2025-10-24,7 tháng trước,"làm ăn chả ra cái gì. gọi từ số này qua số nọ không ai trả lời, có trả lời thì hẹn gọi lại cũng im ru luôn. cty nên đuổi việc cái đội ngồi trực số hotline nhé.",Negative,0.9877,0.0049,0.9877,0.0073,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Trọng Mai,1,Làm ăn không ra gì..... Có số hotline chỉ để chưng không bao giờ liên hệ được. Bán xong hàng là biến mất không liên lạc để bảo hành được,2025-10-24,7 tháng trước,làm ăn không ra gì..... có số hotline chỉ để chưng không bao giờ liên hệ được. bán xong hàng là biến mất không liên lạc để bảo hành được,Negative,0.9881,0.0044,0.9881,0.0075,False,False,True,False,True
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Liên Nguyễn,5,"Bác Chủ Tịch là người có Tâm có Tầm.Bác là Bồ Tát giữa cõi Ta Bà này,những việc làm thiện nguyện của Bác thật ý nghĩa và mang lại lợi ích rất lớn cho cộng đồng.Nguyện cho Bác trường thọ để thực hiện đc hết các tâm nguyện của Bác.",2025-08-25,9 tháng trước,"bác chủ tịch là người có tâm có tầm.bác là bồ tát giữa cõi ta bà này,những việc làm thiện nguyện của bác thật ý nghĩa và mang lại lợi ích rất lớn cho cộng đồng.nguyện cho bác trường thọ để thực hiện đc hết các tâm nguyện của bác.",Positive,0.8539,0.8539,0.0851,0.061,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Khởi Nguyễn Văn,5,Hơi bí hiểm,2026-03-23,2 tháng trước,hơi bí hiểm,Negative,0.7359,0.0204,0.7359,0.2437,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Van Tai Thi,5,"Không gian làm việc hiện đại, sạch sẽ. Đồng phục nhân viên đi làm rất đẹp, chỉnh chu. Tiếp xúc với mọi người thấy rất thân thiện, nhiệt tình",2026-05-22,một năm trước,"không gian làm việc hiện đại, sạch sẽ. đồng phục nhân viên đi làm rất đẹp, chỉnh chu. tiếp xúc với mọi người thấy rất thân thiện, nhiệt tình",Positive,0.9929,0.9929,0.0019,0.0051,True,False,True,True,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Tuấn Lê ngọc,1,Cty kỳ quá nv làm việc test covid âm tính tức là ko bệnh nhưng ác qúa ko cho đi lám đòi test dương tính mới chịu là sao người ta đã test hoài âm tính mà cứ bắt test cho lòi ra  dương tính lấy đâu ra,2026-05-22,4 năm trước,cty kỳ quá nv làm việc test covid âm tính tức là ko bệnh nhưng ác qúa ko cho đi lám đòi test dương tính mới chịu là sao người ta đã test hoài âm tính mà cứ bắt test cho lòi ra dương tính lấy đâu ra,Negative,0.9795,0.005,0.9795,0.0156,True,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Tmt Trần,4,"Tập đoàn lớn.. Mặt hàng sản phẩm chất lượng tốt, dễ nhận diện - thương hiệu quốc gia
Nhưng chính sách hỗ trợ nhân viên bán hàng hơi kém - Phòng KDTT - ống nhúng nóng …",2026-05-22,7 năm trước,"tập đoàn lớn.. mặt hàng sản phẩm chất lượng tốt, dễ nhận diện - thương hiệu quốc gia nhưng chính sách hỗ trợ nhân viên bán hàng hơi kém - phòng kdtt - ống nhúng nóng",Negative,0.9879,0.0047,0.9879,0.0074,True,False,True,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Võ DuyAnh,1,"Quảng cáo chói tai, nội dung nhạt. Cty nên suy nghĩ lại cách tiếp cận người dùng, dừng cái kiểu hét vào tai người xem tin tức. Thật là vô lễ vô nghĩa!",2026-05-22,4 năm trước,"quảng cáo chói tai, nội dung nhạt. cty nên suy nghĩ lại cách tiếp cận người dùng, dừng cái kiểu hét vào tai người xem tin tức. thật là vô lễ vô nghĩa!",Negative,0.9868,0.0059,0.9868,0.0073,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Minh Vũ,4,"Hoa Sen là một môi trường học tập chuyên nghiệp, phát triển được nhiều kĩ năng. Ngoài ra cơ sở vật chất phục vụ hết mình cho việc học của sinh viên. Rất tôn trọng sự khác biệt mỗi cá nhân trong trường. Không có chuyện giảng viên luôn đúng sinh viên luôn sai, giảng viên và sinh viên luôn trong tư thế học hỏi lẫn nhau cùng nhau tốt hơn",2026-05-22,9 năm trước,"hoa sen là một môi trường học tập chuyên nghiệp, phát triển được nhiều kĩ năng. ngoài ra cơ sở vật chất phục vụ hết mình cho việc học của sinh viên. rất tôn trọng sự khác biệt mỗi cá nhân trong trường. không có chuyện giảng viên luôn đúng sinh viên luôn sai, giảng viên và sinh viên luôn trong tư thế học hỏi lẫn nhau cùng nhau tốt hơn",Positive,0.9924,0.9924,0.0019,0.0057,True,False,True,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Gia Lâm,1,"Phòng nhân sự làm việc kém hiệu quả, phòng chính sách kinh doanh hách dịch",2026-05-22,3 năm trước,"phòng nhân sự làm việc kém hiệu quả, phòng chính sách kinh doanh hách dịch",Negative,0.9878,0.0048,0.9878,0.0075,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Cảnh nguyễn,1,Tập đoàn bẩn thỉu tra tấn người tu hành sớm muộn gì cũng dẹp tiệm. 😡 …,2026-05-22,4 năm trước,tập đoàn bẩn thỉu tra tấn người tu hành sớm muộn gì cũng dẹp tiệm.,Negative,0.9794,0.0078,0.9794,0.0128,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Hưng Trần Quốc,4,"Sản phẩn tôn và ống nhựa rất tốt.
Dịch vụ bán hàng chuyên nghiệp.",2026-05-22,8 năm trước,sản phẩn tôn và ống nhựa rất tốt. dịch vụ bán hàng chuyên nghiệp.,Negative,0.9617,0.022,0.9617,0.0163,True,False,True,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Nguyen Tung,5,"Môi trường thân thiện,trẻ, năng động, đồng nghiệp thoải mái, rất phù hợp với các bạn trẻ",2026-05-22,7 năm trước,"môi trường thân thiện,trẻ, năng động, đồng nghiệp thoải mái, rất phù hợp với các bạn trẻ",Positive,0.9929,0.9929,0.0018,0.0053,True,True,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Thu Nguyen,1,Nhan vien ngyen khac vu ban hang kem chat luong,2026-05-22,2 năm trước,nhan vien ngyen khac vu ban hang kem chat luong,Neutral,0.6435,0.0443,0.3122,0.6435,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Võ Văn Hiến,4,Văn phòng lịch sự. Tác phong chuyên nghiệp và nhanh nhẹn.,2026-05-22,3 năm trước,văn phòng lịch sự. tác phong chuyên nghiệp và nhanh nhẹn.,Positive,0.9919,0.9919,0.0017,0.0064,True,False,False,False,True
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,DAC NGUYEN,5,nhìn be ngoài chuyên nghiệp lắm. không biết như thế nào theo tôi cho 5 sao,2026-05-22,7 năm trước,nhìn be ngoài chuyên nghiệp lắm. không biết như thế nào theo tôi cho 5 sao,Positive,0.991,0.991,0.0022,0.0068,True,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Quang Đỗ Ngọc,5,Nhân viên tiếp xúc đầu tiên rất ok,2026-05-22,3 năm trước,nhân viên tiếp xúc đầu tiên rất ok,Positive,0.9881,0.9881,0.0017,0.0102,True,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Minh Vu Quang,5,Đến làm việc đón tiếp rất lịch sự,2026-05-22,6 năm trước,đến làm việc đón tiếp rất lịch sự,Positive,0.9913,0.9913,0.0017,0.007,True,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,An Lee,4,"hoành tráng đấy, mà phong cách xây dựng lỗi thời rồi !",2026-05-22,9 năm trước,"hoành tráng đấy, mà phong cách xây dựng lỗi thời rồi !",Negative,0.988,0.0047,0.988,0.0073,False,False,True,True,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,one day give me,5,"Ngưỡng mộ, khâm phục vô cùng luôn !!!",2026-05-22,3 năm trước,"ngưỡng mộ, khâm phục vô cùng luôn !!!",Positive,0.9887,0.9887,0.0053,0.006,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,hoang long Nguyen phi,4,THẤY MỌI NGƯỜI RẤT NGHIÊM TÚC TRONG CÔNG VIỆC,2026-05-22,5 năm trước,thấy mọi người rất nghiêm túc trong công việc,Positive,0.974,0.974,0.0035,0.0224,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,thao van nguyenvan,5,Tòa nhà văn phòng công ty tôn hoa sen,2026-05-22,7 năm trước,tòa nhà văn phòng công ty tôn hoa sen,Positive,0.6552,0.6552,0.0387,0.3061,False,False,True,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Tien Pham,3,Ghé qua chưa có gì để nói.,2026-05-22,3 năm trước,ghé qua chưa có gì để nói.,Neutral,0.8724,0.1003,0.0272,0.8724,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Nguyễn Lê “Magicknight94”,5,Toà nhà đẹp.,2026-05-22,9 năm trước,toà nhà đẹp.,Positive,0.9902,0.9902,0.0015,0.0083,False,False,True,True,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Thang Nguyen,5,"Chỉ vào họp, kg ý kiến",2026-05-22,7 năm trước,"chỉ vào họp, kg ý kiến",Negative,0.9207,0.0146,0.9207,0.0647,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Long Trần Tấn,5,😁 …,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Thế Giảng Đoàn,3,Lịch sự,2026-05-22,7 năm trước,lịch sự,Neutral,0.8719,0.0879,0.0402,0.8719,True,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Quoc Thai Le,5,Văn phòng chính của Hoa Sen Group,2026-05-22,9 năm trước,văn phòng chính của hoa sen group,Positive,0.8532,0.8532,0.01,0.1368,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,sơn phạm,3,Văn phòng đại diện,2026-05-22,7 năm trước,văn phòng đại diện,Neutral,0.5361,0.4445,0.0194,0.5361,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,MINH 22 ĐỨC,4,Đường trung tâm,2026-05-22,3 năm trước,đường trung tâm,Positive,0.9788,0.9788,0.0022,0.0189,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Nguyễn Hải,4,Văn phòng thoãi mái,2026-05-22,9 năm trước,văn phòng thoãi mái,Positive,0.9874,0.9874,0.0017,0.0109,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Dong Xuan,5,Thật lớn và hoành tráng,2026-05-22,7 năm trước,thật lớn và hoành tráng,Positive,0.9928,0.9928,0.0019,0.0053,False,False,False,True,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Quangnin đinh,3,Cong ty ok,2026-05-22,8 năm trước,cong ty ok,Positive,0.9632,0.9632,0.0039,0.0329,False,False,False,False,False
Hoa Sen Home,Tập đoàn Hoa Sen Nhà cung cấp vật liệu xây dựng · 183 Đ. Nguyễn Văn Trỗi,Thịnh Nguyễn Hoàng,5,Tốt,2026-05-22,5 năm trước,tốt,Positive,0.978,0.978,0.0018,0.0202,False,False,False,False,False
